Function,x,y,TruthVal
Sine,-19.5481,-0.643123,1
Sine,-4.68245,0.999552,1
Sine,31.9432,0.503206,1
Sine,49.4094,-0.755295,1
Sine,-15.9186,0.209052,1
Sine,23.9544,-0.923966,1
Sine,-10.9102,0.996356,1
Sine,-44.3883,-0.394923,1
Sine,0.667487,0.619014,1
Sine,40.3351,0.4843,1
Sine,-13.3818,-0.728032,1
Sine,-19.115,-0.26237,1
Sine,-2.55957,-0.549718,1
Sine,-19.6617,-0.725773,1
Sine,39.7198,0.900513,1
Sine,21.4313,0.531049,1
Sine,36.7936,-0.786766,1
Sine,49.1734,-0.887576,1
Sine,14.8927,0.727909,1
Sine,0.193849,0.192637,1
Sine,25.2165,0.0836177,1
Sine,-35.0323,0.45715,1
Sine,-8.56843,-0.755455,1
Sine,-17.6088,0.946022,1
Sine,25.9195,0.708085,1
Sine,3.05283,0.0886457,1
Sine,15.3302,0.368813,1
Sine,-6.04203,0.238826,1
Sine,-26.4542,-0.969065,1
Sine,5.57285,-0.65209,1
Sine,-30.6459,0.696153,1
Sine,24.7324,-0.389748,1
Sine,22.4251,-0.420451,1
Sine,-49.5067,0.688061,1
Sine,27.1244,0.912723,1
Sine,34.5473,0.0101741,1
Sine,-47.1886,0.0646895,1
Sine,8.30837,0.898529,1
Sine,-29.8452,1.,1
Sine,-5.36253,0.795996,1
Sine,10.6633,-0.945302,1
Sine,33.5639,0.83801,1
Sine,-40.3926,-0.433273,1
Sine,44.4061,0.411219,1
Sine,0.475998,0.458225,1
Sine,-28.2043,-0.0699286,1
Sine,29.4654,-0.92877,1
Sine,-1.63723,-0.997794,1
Sine,10.3912,-0.82286,1
Sine,36.4508,-0.948461,1
Sine,-38.9278,-0.942064,1
Sine,-9.65855,0.231652,1
Sine,8.15303,0.955617,1
Sine,41.5751,-0.670133,1
Sine,-17.5371,0.966818,1
Sine,9.88821,-0.447018,1
Sine,-12.2798,0.282701,1
Sine,32.8599,0.991967,1
Sine,25.8176,0.632575,1
Sine,-20.4437,-0.999728,1
Sine,44.4642,0.463475,1
Sine,18.9415,0.0918242,1
Sine,21.5348,0.440653,1
Sine,19.5977,0.680256,1
Sine,-28.8384,0.534667,1
Sine,-27.0943,-0.924618,1
Sine,-21.0853,-0.786976,1
Sine,15.5829,0.124778,1
Sine,-14.6903,-0.850884,1
Sine,-49.2862,0.830118,1
Sine,-5.44736,0.74185,1
Sine,44.5478,0.535836,1
Sine,15.3677,0.33372,1
Sine,47.7887,-0.616893,1
Sine,-41.9323,0.887379,1
Sine,-17.4778,0.980255,1
Sine,43.6951,-0.28323,1
Sine,22.2739,-0.279016,1
Sine,9.71017,-0.281533,1
Sine,0.256311,0.253514,1
Sine,-48.9677,0.962962,1
Sine,36.3607,-0.973119,1
Sine,-45.5919,-0.999249,1
Sine,-32.8066,-0.983827,1
Sine,8.19234,0.9433,1
Sine,5.99763,-0.281689,1
Sine,21.0426,0.812576,1
Sine,-5.93259,0.343453,1
Sine,-33.2148,-0.974108,1
Sine,0.450194,0.43514,1
Sine,21.848,0.142648,1
Sine,6.02662,-0.253758,1
Sine,2.27199,0.764074,1
Sine,-47.4983,0.365725,1
Sine,-31.6299,-0.212358,1
Sine,-4.59304,0.992886,1
Sine,26.5632,0.990173,1
Sine,49.0284,-0.944829,1
Sine,-37.175,0.500421,1
Sine,-0.537538,-0.512023,1
Sine,-39.58,-0.952299,1
Sine,14.4404,0.95437,1
Sine,-11.7618,0.720543,1
Sine,-24.9174,0.213636,1
Sine,-1.60297,-0.999483,1
Sine,-2.87588,-0.262595,1
Sine,30.622,-0.713136,1
Sine,-49.8457,0.407559,1
Sine,-45.7923,-0.971524,1
Sine,-47.6959,0.541311,1
Sine,8.73208,0.638617,1
Sine,34.3869,0.169816,1
Sine,-9.27455,-0.149667,1
Sine,-16.5098,0.718629,1
Sine,1.01972,0.851962,1
Sine,-27.6577,-0.578277,1
Sine,15.5036,0.202974,1
Sine,-44.2613,-0.275424,1
Sine,8.08848,0.972631,1
Sine,20.1892,0.973408,1
Sine,-13.3525,-0.707616,1
Sine,23.5314,-0.999534,1
Sine,-26.8559,-0.988422,1
Sine,-9.52385,0.0989111,1
Sine,-43.6404,0.33526,1
Sine,9.88245,-0.441859,1
Sine,-5.93441,0.341743,1
Sine,14.4682,0.945713,1
Sine,-19.616,-0.693578,1
Sine,-16.674,0.82266,1
Sine,25.0722,-0.0604681,1
Sine,3.53455,-0.382923,1
Sine,-41.9021,0.873017,1
Sine,2.81199,0.323664,1
Sine,-14.0936,-0.99905,1
Sine,-39.8675,-0.826676,1
Sine,-2.31863,-0.733163,1
Sine,29.5479,-0.956156,1
Sine,4.78222,-0.997563,1
Sine,-21.9034,-0.0876699,1
Sine,-28.8887,0.576413,1
Sine,-2.09651,-0.864965,1
Sine,33.2415,0.967708,1
Sine,13.2705,0.647397,1
Sine,-42.4689,0.998355,1
Sine,21.9119,0.0791424,1
Sine,-1.52305,-0.99886,1
Sine,-2.20439,-0.805903,1
Sine,24.4807,-0.606824,1
Sine,-28.2316,-0.0427233,1
Sine,-42.4339,0.999749,1
Sine,-7.02141,-0.672976,1
Sine,34.4374,0.119798,1
Sine,20.6233,0.979477,1
Sine,11.1844,-0.98223,1
Sine,-25.6361,-0.482375,1
Sine,-0.191805,-0.190631,1
Sine,1.37127,0.980161,1
Sine,-41.5355,0.640202,1
Sine,-26.053,-0.795775,1
Sine,-13.2857,-0.658914,1
Sine,-1.06447,-0.874531,1
Sine,-35.9509,0.984302,1
Sine,-14.7559,-0.814604,1
Sine,5.05958,-0.940334,1
Sine,-9.76796,0.336482,1
Sine,33.0012,0.999896,1
Sine,13.3144,0.680161,1
Sine,18.3498,-0.479225,1
Sine,40.0534,0.708427,1
Sine,25.4234,0.286624,1
Sine,-39.6737,-0.919581,1
Sine,-42.2749,0.990681,1
Sine,5.89135,-0.381887,1
Sine,42.0161,-0.922832,1
Sine,38.0263,0.321396,1
Sine,-21.4935,-0.477374,1
Sine,32.6716,0.950758,1
Sine,-48.4758,0.976129,1
Sine,-30.2257,0.928461,1
Sine,-32.6676,-0.9495,1
Sine,-17.6145,0.944171,1
Sine,21.3545,0.594526,1
Sine,49.4121,-0.753499,1
Sine,21.7777,0.211825,1
Sine,-25.0459,0.0867737,1
Sine,37.2951,-0.393082,1
Sine,48.8158,-0.992676,1
Sine,7.9771,0.992431,1
Sine,-16.7156,0.845563,1
Sine,29.4919,-0.938258,1
Sine,-39.693,-0.91183,1
Sine,-15.8302,0.121909,1
Sine,-5.54626,0.672012,1
Sine,-24.1866,0.811141,1
Sine,-12.5772,-0.0108099,1
Sine,-24.2401,0.778706,1
Sine,31.6589,0.240574,1
Sine,-13.7562,-0.928293,1
Sine,-33.5493,-0.845864,1
Sine,24.8264,-0.30161,1
Sine,43.1294,-0.753207,1
Sine,24.6778,-0.439369,1
Sine,43.9948,0.0124944,1
Sine,25.5311,0.387897,1
Sine,-21.1309,-0.758002,1
Sine,36.8423,-0.75579,1
Sine,-14.5036,-0.933627,1
Sine,-10.8427,0.988341,1
Sine,4.02425,-0.772432,1
Sine,-26.0626,-0.801537,1
Sine,-13.6073,-0.862895,1
Sine,-21.139,-0.752683,1
Sine,37.6624,-0.0367352,1
Sine,-10.2699,0.748062,1
Sine,19.3972,0.520653,1
Sine,-31.2302,0.184671,1
Sine,30.7635,-0.607098,1
Sine,11.0168,-0.999775,1
Sine,30.425,-0.836507,1
Sine,-12.4222,0.143636,1
Sine,47.8944,-0.696501,1
Sine,-1.64471,-0.99727,1
Sine,-20.8625,-0.903841,1
Sine,-35.1413,0.55115,1
Sine,25.8816,0.680769,1
Sine,-25.9685,-0.741786,1
Sine,-12.1659,0.389859,1
Sine,-35.1917,0.592545,1
Sine,34.3552,0.200978,1
Sine,-24.8841,0.246082,1
Sine,31.8136,0.387293,1
Sine,13.8387,0.955782,1
Sine,19.1367,0.283178,1
Sine,-13.7291,-0.917895,1
Sine,-19.0102,-0.159969,1
Sine,44.0972,0.114686,1
Sine,30.1223,-0.961826,1
Sine,38.4964,0.715489,1
Sine,-49.1231,0.909626,1
Sine,-37.8666,-0.166725,1
Sine,35.5216,-0.821538,1
Sine,-5.92342,0.352053,1
Sine,1.50833,0.99805,1
Sine,27.938,0.330072,1
Sine,19.7842,0.804403,1
Sine,19.4749,0.585336,1
Sine,-24.9724,0.159702,1
Sine,2.13282,0.846178,1
Sine,27.8007,0.456124,1
Sine,-18.8274,0.0221523,1
Sine,36.7852,-0.791914,1
Sine,40.3235,0.494489,1
Sine,8.27163,0.914047,1
Sine,16.3852,-0.626667,1
Sine,10.5381,-0.897184,1
Sine,0.723163,0.66176,1
Sine,-30.7479,0.619453,1
Sine,-13.7462,-0.924555,1
Sine,-7.50367,-0.939266,1
Sine,-46.013,-0.896081,1
Sine,-39.9659,-0.767401,1
Sine,-30.8873,0.504318,1
Sine,-47.6429,0.496004,1
Sine,0.353965,0.346619,1
Sine,48.7207,-0.999661,1
Sine,-27.3037,-0.825223,1
Sine,-17.3209,0.999113,1
Sine,-20.2146,-0.978905,1
Sine,-32.9581,-0.999591,1
Sine,-25.3144,-0.18071,1
Sine,7.32598,0.863818,1
Sine,13.9873,0.988795,1
Sine,-14.0465,-0.995892,1
Sine,22.6504,-0.612558,1
Sine,-9.05531,-0.361118,1
Sine,9.77304,-0.341266,1
Sine,16.6348,-0.799729,1
Sine,31.1389,-0.273497,1
Sine,46.8649,0.256102,1
Sine,-35.5112,0.815533,1
Sine,-7.75491,-0.995097,1
Sine,-37.7584,-0.0592285,1
Sine,13.396,0.737663,1
Sine,17.1013,-0.984293,1
Sine,-47.1849,0.0609462,1
Sine,30.7369,-0.628032,1
Sine,-29.1141,0.74451,1
Sine,25.4392,0.301683,1
Sine,30.9533,-0.446304,1
Sine,45.0992,0.898744,1
Sine,29.6095,-0.972372,1
Sine,-22.4107,0.407349,1
Sine,27.2041,0.877321,1
Sine,-2.28093,-0.758276,1
Sine,-33.4833,-0.879211,1
Sine,-7.51692,-0.943732,1
Sine,-17.0172,0.965999,1
Sine,-19.1599,-0.305415,1
Sine,-3.38144,0.237557,1
Sine,41.06,-0.217512,1
Sine,-11.6736,0.778828,1
Sine,-37.6428,0.0562829,1
Sine,41.5061,-0.617385,1
Sine,28.782,-0.486148,1
Sine,-43.8889,0.0932466,1
Sine,-29.5744,0.963581,1
Sine,-6.07464,0.207038,1
Sine,12.1701,-0.385948,1
Sine,36.8527,-0.748884,1
Sine,-18.3159,0.508657,1
Sine,33.8779,0.628534,1
Sine,18.7754,-0.0740821,1
Sine,-35.8356,0.957459,1
Sine,-17.6725,0.923467,1
Sine,-48.1274,0.843355,1
Sine,-35.2569,0.64374,1
Sine,28.1378,0.13614,1
Sine,-4.72436,0.999928,1
Sine,11.8332,-0.669193,1
Sine,49.0301,-0.944259,1
Sine,-6.02687,0.253516,1
Sine,-20.6719,-0.968529,1
Sine,35.5231,-0.822352,1
Sine,0.803598,0.719858,1
Sine,18.1266,-0.661582,1
Sine,-33.7128,-0.747778,1
Sine,-0.2591,-0.25621,1
Sine,42.6988,-0.959025,1
Sine,23.9245,-0.934988,1
Sine,14.8945,0.7267,1
Sine,-20.0488,-0.931753,1
Sine,-48.6048,0.995967,1
Sine,-10.9657,0.999555,1
Sine,8.23659,0.927693,1
Sine,-7.78388,-0.997544,1
Sine,-16.6741,0.822713,1
Sine,-42.9197,0.873614,1
Sine,-48.9789,0.959883,1
Sine,-49.6786,0.553767,1
Sine,13.592,0.855016,1
Sine,45.8061,0.968175,1
Sine,-34.8276,0.2668,1
Sine,-29.8047,0.999181,1
Sine,6.04615,-0.234818,1
Sine,-47.6157,0.472198,1
Sine,11.5812,-0.833368,1
Sine,3.5063,-0.356672,1
Sine,-42.4236,0.999927,1
Sine,-27.4099,-0.760708,1
Sine,-41.0196,0.177914,1
Sine,-0.0378325,-0.0378235,1
Sine,28.0151,0.256325,1
Sine,39.0844,0.982837,1
Sine,-42.0337,0.929473,1
Sine,-47.3207,0.195528,1
Sine,-39.822,-0.851424,1
Sine,32.3505,0.804367,1
Sine,49.4191,-0.74892,1
Sine,-34.8361,0.275031,1
Sine,-43.5646,0.405615,1
Sine,-48.5758,0.992943,1
Sine,9.8668,-0.427767,1
Sine,1.41125,0.9873,1
Sine,-2.46476,-0.626325,1
Sine,-32.0823,-0.618108,1
Sine,-10.5608,0.906976,1
Sine,-26.306,-0.922009,1
Sine,-15.5619,-0.145519,1
Sine,-41.9154,0.879422,1
Sine,-32.9416,-0.998982,1
Sine,-43.0038,0.829635,1
Sine,12.6324,0.065983,1
Sine,-28.99,0.656135,1
Sine,0.130343,0.129974,1
Sine,-15.7604,0.0524391,1
Sine,42.5661,-0.988077,1
Sine,20.0009,0.913314,1
Sine,-31.271,0.14446,1
Sine,16.8549,-0.911522,1
Sine,30.2023,-0.936879,1
Sine,11.4374,-0.903974,1
Sine,-48.3998,0.956827,1
Sine,-19.6306,-0.704001,1
Sine,3.04042,0.101003,1
Sine,6.81405,0.506281,1
Sine,-8.54304,-0.771847,1
Sine,24.3352,-0.715674,1
Sine,-33.7539,-0.719873,1
Sine,2.07214,0.876939,1
Sine,0.0139103,0.0139098,1
Sine,-12.8813,-0.309736,1
Sine,-49.0646,0.932366,1
Sine,11.6746,-0.778191,1
Sine,33.582,0.827996,1
Sine,5.6735,-0.572613,1
Sine,25.9028,0.696204,1
Sine,35.5153,-0.817939,1
Sine,10.142,-0.657329,1
Sine,26.5351,0.98585,1
Sine,-45.311,-0.970846,1
Sine,-44.3775,-0.385037,1
Sine,-14.4636,-0.947182,1
Sine,12.1305,-0.422218,1
Sine,24.4086,-0.662459,1
Sine,-10.6537,0.942112,1
Sine,-2.76834,-0.36465,1
Sine,-0.0544211,-0.0543943,1
Sine,-12.7698,-0.201981,1
Sine,-18.2823,0.537323,1
Sine,-10.8028,0.981486,1
Sine,-6.52925,-0.243588,1
Sine,14.5376,0.92091,1
Sine,-27.35,-0.798229,1
Sine,-38.4319,-0.668917,1
Sine,-40.4081,-0.419198,1
Sine,25.964,0.738806,1
Sine,47.5719,-0.433179,1
Sine,47.4051,-0.277549,1
Sine,30.9194,-0.476395,1
Sine,3.56401,-0.409964,1
Sine,21.7577,0.2313,1
Sine,-21.1114,-0.770556,1
Sine,25.7241,0.557464,1
Sine,-44.681,-0.643234,1
Sine,15.075,0.59155,1
Sine,44.3807,0.387917,1
Sine,42.1659,-0.969994,1
Sine,-19.2953,-0.431117,1
Sine,-21.0089,-0.831767,1
Sine,5.92409,-0.351428,1
Sine,-6.76175,-0.460506,1
Sine,-27.1979,-0.880291,1
Sine,3.08652,0.0550493,1
Sine,18.9832,0.133253,1
Sine,-44.4759,-0.473837,1
Sine,30.6782,-0.672626,1
Sine,-31.0387,0.368324,1
Sine,-2.04183,-0.891102,1
Sine,-14.2365,-0.995068,1
Sine,11.1053,-0.993985,1
Sine,-47.167,0.0430681,1
Sine,-48.8421,0.989153,1
Sine,4.98645,-0.962679,1
Sine,46.3974,0.66422,1
Sine,37.3835,-0.310425,1
Sine,-12.614,-0.0476285,1
Sine,-32.7899,-0.980692,1
Sine,-36.7264,0.826419,1
Sine,-44.9165,-0.804116,1
Sine,-5.02077,0.952826,1
Sine,-10.1477,0.66161,1
Sine,-18.4916,0.350332,1
Sine,6.77378,0.471147,1
Sine,-8.12951,-0.962282,1
Sine,-18.93,-0.080328,1
Sine,8.75429,0.621369,1
Sine,-42.7046,0.957344,1
Sine,-13.143,-0.545169,1
Sine,47.1929,-0.0690024,1
Sine,6.18857,-0.0944704,1
Sine,-38.4609,-0.690222,1
Sine,3.33765,-0.194807,1
Sine,28.3903,-0.115754,1
Sine,-32.0284,-0.574869,1
Sine,6.33524,0.0520353,1
Sine,-25.2529,-0.119877,1
Sine,-10.2196,0.713758,1
Sine,-9.22954,-0.193998,1
Sine,-4.96174,0.969073,1
Sine,19.4297,0.548164,1
Sine,4.8997,-0.982509,1
Sine,31.4891,0.0731415,1
Sine,40.0448,0.71452,1
Sine,-36.9722,0.66453,1
Sine,38.0853,0.37666,1
Sine,27.2972,0.828916,1
Sine,-40.0621,-0.70229,1
Sine,17.0557,-0.975215,1
Sine,-21.3014,-0.63635,1
Sine,-24.3294,0.719709,1
Sine,39.095,0.984744,1
Sine,-36.7938,0.786623,1
Sine,-20.3053,-0.993392,1
Sine,41.1441,-0.298719,1
Sine,-6.3732,-0.0898893,1
Sine,29.7873,-0.998326,1
Sine,-48.0344,0.789838,1
Sine,12.9047,0.331955,1
Sine,27.7498,0.500787,1
Sine,-20.8848,-0.894075,1
Sine,22.0934,-0.102083,1
Sine,-28.0004,-0.270553,1
Sine,27.0509,0.94026,1
Sine,-40.9749,0.133762,1
Sine,24.4608,-0.62247,1
Sine,27.2089,0.875011,1
Sine,-40.5568,-0.280154,1
Sine,38.7459,0.865843,1
Sine,-31.0808,0.32892,1
Sine,42.3304,-0.996716,1
Sine,15.8415,-0.133097,1
Sine,-41.0003,0.158898,1
Sine,-20.3663,-0.998538,1
Sine,32.5924,0.923268,1
Sine,-17.5334,0.967742,1
Sine,-20.5918,-0.985331,1
Sine,-1.15512,-0.914841,1
Sine,-16.3175,0.572487,1
Sine,19.2074,0.350257,1
Sine,-4.56081,0.988533,1
Sine,-44.5438,-0.532453,1
Sine,-30.0686,0.975136,1
Sine,-43.3529,0.588619,1
Sine,-29.0664,0.711771,1
Sine,-14.9722,-0.671169,1
Sine,49.1975,-0.876249,1
Sine,-22.0488,0.0575707,1
Sine,46.3847,0.673724,1
Sine,-46.2386,-0.774126,1
Sine,40.4979,0.336105,1
Sine,-19.6214,-0.697429,1
Sine,-1.46429,-0.994333,1
Sine,-23.5908,0.999585,1
Sine,49.5954,-0.621018,1
Sine,-33.3969,-0.917031,1
Sine,49.7669,-0.47819,1
Sine,40.9054,-0.0646314,1
Sine,-29.0217,0.679741,1
Sine,29.2568,-0.831845,1
Sine,43.9042,-0.0780051,1
Sine,-4.10798,0.82284,1
Sine,-18.0965,0.683859,1
Sine,4.0694,-0.800304,1
Sine,43.3133,-0.620165,1
Sine,21.7538,0.235129,1
Sine,-0.480327,-0.462069,1
Sine,0.936432,0.805449,1
Sine,33.9115,0.601994,1
Sine,24.0015,-0.904959,1
Sine,48.2033,-0.881683,1
Sine,22.698,-0.649474,1
Sine,-29.5555,0.958357,1
Sine,-33.7918,-0.693059,1
Sine,5.5916,-0.63776,1
Sine,-24.7246,0.396943,1
Sine,31.2265,-0.1883,1
Sine,10.1607,-0.671244,1
Sine,-15.216,-0.472319,1
Sine,30.3704,-0.865186,1
Sine,25.6764,0.517264,1
Sine,22.0326,-0.041459,1
Sine,33.9483,0.572191,1
Sine,8.81978,0.568761,1
Sine,-37.2565,0.428329,1
Sine,-43.2458,0.671732,1
Sine,-39.8904,-0.813621,1
Sine,-37.8604,-0.160571,1
Sine,-1.4237,-0.989201,1
Sine,27.8286,0.431127,1
Sine,-30.08,0.972549,1
Sine,-5.26563,0.850828,1
Sine,-8.12507,-0.963479,1
Sine,-14.1765,-0.999226,1
Sine,-28.7018,0.414526,1
Sine,-22.5015,0.488499,1
Sine,28.8442,-0.539552,1
Sine,46.2244,0.783027,1
Sine,26.8878,0.983075,1
Sine,-31.5171,-0.101046,1
Sine,42.3605,-0.9987,1
Sine,-38.1135,-0.402593,1
Sine,39.6807,0.916819,1
Sine,42.1319,-0.961175,1
Sine,1.57757,0.999977,1
Sine,9.81453,-0.379957,1
Sine,3.452,-0.305443,1
Sine,-19.7904,-0.808075,1
Sine,-20.028,-0.924015,1
Sine,-23.0544,0.873929,1
Sine,-36.4099,0.960609,1
Sine,-0.938646,-0.806759,1
Sine,39.2728,0.999996,1
Sine,-17.7535,0.889414,1
Sine,-11.6724,0.779592,1
Sine,18.3715,-0.460032,1
Sine,13.6742,0.894739,1
Sine,-47.8969,0.698277,1
Sine,43.4652,-0.494368,1
Sine,-13.617,-0.867752,1
Sine,49.6364,-0.588377,1
Sine,-36.6961,0.843069,1
Sine,24.6878,-0.430385,1
Sine,18.3622,-0.468254,1
Sine,-10.9922,0.999994,1
Sine,36.6605,-0.861704,1
Sine,2.96644,0.174254,1
Sine,33.5099,0.866259,1
Sine,-15.5352,-0.171941,1
Sine,2.19669,0.810442,1
Sine,3.66346,-0.498503,1
Sine,20.8759,0.898024,1
Sine,32.1303,0.65518,1
Sine,-48.8431,0.989006,1
Sine,-39.5944,-0.947797,1
Sine,-27.348,-0.799432,1
Sine,-38.3948,-0.640922,1
Sine,-15.001,-0.649532,1
Sine,-6.77576,-0.472897,1
Sine,46.6072,0.493975,1
Sine,3.89057,-0.680891,1
Sine,-30.5727,0.746795,1
Sine,-15.7012,-0.00681072,1
Sine,-16.6721,0.821535,1
Sine,30.2325,-0.92589,1
Sine,12.1703,-0.38582,1
Sine,15.9655,-0.254656,1
Sine,-20.6364,-0.976748,1
Sine,-48.7649,0.997537,1
Sine,-39.0594,-0.977929,1
Sine,-17.7956,0.869407,1
Sine,-20.1691,-0.968605,1
Sine,-0.733587,-0.669538,1
Sine,-2.20765,-0.803968,1
Sine,12.935,0.360358,1
Sine,15.2349,0.455576,1
Sine,45.999,0.90222,1
Sine,-24.7471,0.376114,1
Sine,-34.7468,0.188109,1
Sine,-18.9549,-0.105164,1
Sine,48.7299,-0.99938,1
Sine,-18.1089,0.674784,1
Sine,-28.5871,0.307703,1
Sine,49.952,-0.308342,1
Sine,30.3863,-0.857109,1
Sine,16.8014,-0.888217,1
Sine,1.39891,0.985264,1
Sine,36.5894,-0.895585,1
Sine,-5.6831,0.564713,1
Sine,-18.097,0.683501,1
Sine,39.6347,0.93419,1
Sine,0.247205,0.244695,1
Sine,45.2898,0.965547,1
Sine,-3.05058,-0.0908842,1
Sine,-37.3461,0.34572,1
Sine,-12.0142,0.524509,1
Sine,46.2617,0.759239,1
Sine,2.48974,0.606661,1
Sine,-0.81906,-0.730504,1
Sine,31.4429,0.026956,1
Sine,-41.9284,0.885564,1
Sine,46.2944,0.737586,1
Sine,-27.1568,-0.899033,1
Sine,-19.8109,-0.819943,1
Sine,8.706,0.658467,1
Sine,-21.3311,-0.613172,1
Sine,45.897,0.941452,1
Sine,-40.6548,-0.184805,1
Sine,49.0544,-0.935999,1
Sine,15.0356,0.622871,1
Sine,-44.8569,-0.767262,1
Sine,-18.2071,0.599166,1
Sine,5.38616,-0.781472,1
Sine,28.9258,-0.606328,1
Sine,48.487,-0.978504,1
Sine,-25.7661,-0.591883,1
Sine,-14.6658,-0.863516,1
Sine,40.4276,0.40144,1
Sine,-10.1079,0.631228,1
Sine,48.2282,-0.893164,1
Sine,25.7195,0.553665,1
Sine,-2.06966,-0.878129,1
Sine,41.4745,-0.592191,1
Sine,-39.332,-0.998071,1
Sine,-17.7691,0.882195,1
Sine,-38.5883,-0.77653,1
Sine,-11.3493,0.938101,1
Sine,42.3208,-0.995892,1
Sine,13.3354,0.695465,1
Sine,42.1013,-0.952278,1
Sine,-29.6794,0.986301,1
Sine,16.039,-0.325028,1
Sine,-8.42723,-0.840145,1
Sine,11.6331,-0.803571,1
Sine,-29.7055,0.990273,1
Sine,35.3681,-0.724654,1
Sine,38.8854,0.926967,1
Sine,23.1241,-0.905665,1
Sine,-34.119,-0.42463,1
Sine,-28.8729,0.563479,1
Sine,20.3163,0.994591,1
Sine,46.3675,0.686315,1
Sine,27.5288,0.678369,1
Sine,-29.7542,0.995866,1
Sine,-35.5863,0.856648,1
Sine,46.5326,0.557469,1
Sine,0.673006,0.623339,1
Sine,40.4751,0.35754,1
Sine,11.413,-0.914149,1
Sine,22.2089,-0.216071,1
Sine,-42.4583,0.998905,1
Sine,6.75356,0.453216,1
Sine,29.5799,-0.965033,1
Sine,-36.8526,0.748954,1
Sine,23.0112,-0.85213,1
Sine,-42.2734,0.99048,1
Sine,44.4547,0.455014,1
Sine,18.0834,-0.6934,1
Sine,33.2536,0.9646,1
Sine,15.9759,-0.264723,1
Sine,9.99478,-0.539632,1
Sine,-37.6776,0.0215601,1
Sine,38.7289,0.857187,1
Sine,-16.2311,0.499636,1
Sine,49.8076,-0.442024,1
Sine,17.7882,-0.873006,1
Sine,18.5451,-0.299767,1
Sine,-4.5369,0.984641,1
Sine,19.8856,0.860407,1
Sine,12.6878,0.121136,1
Sine,46.6473,0.458762,1
Sine,-17.7088,0.908945,1
Sine,40.7919,0.0487394,1
Sine,41.8099,-0.824454,1
Sine,-21.6488,-0.335702,1
Sine,-1.17647,-0.923255,1
Sine,7.07903,0.714454,1
Sine,1.8312,0.966286,1
Sine,48.4821,-0.977484,1
Sine,-26.6436,-0.998202,1
Sine,32.6572,0.946195,1
Sine,-47.239,0.114834,1
Sine,34.3526,0.203492,1
Sine,47.9123,-0.709235,1
Sine,-33.8395,-0.657922,1
Sine,-36.7648,0.804187,1
Sine,36.5335,-0.919026,1
Sine,-38.6751,-0.828272,1
Sine,38.8033,0.893118,1
Sine,-47.4006,0.27323,1
Sine,-15.3438,-0.356163,1
Sine,43.5754,-0.395737,1
Sine,39.7594,0.882578,1
Sine,46.0484,0.87984,1
Sine,-29.9309,0.996321,1
Sine,-44.4059,-0.411057,1
Sine,30.5313,-0.773701,1
Sine,-35.8218,0.95338,1
Sine,-23.7506,0.982253,1
Sine,-3.97616,0.741004,1
Sine,-11.1139,0.993013,1
Sine,29.0913,-0.729096,1
Sine,23.4092,-0.988352,1
Sine,-14.4303,-0.95734,1
Sine,-34.2656,-0.287779,1
Sine,-32.9361,-0.998721,1
Sine,0.610461,0.573245,1
Sine,24.3308,-0.718687,1
Sine,3.03087,0.110501,1
Sine,-23.1182,0.903156,1
Sine,1.30971,0.966111,1
Sine,49.5557,-0.651684,1
Sine,-4.33678,0.930283,1
Sine,9.04826,0.367686,1
Sine,-10.043,0.579615,1
Sine,-14.5526,-0.914932,1
Sine,-48.149,0.854749,1
Sine,4.01853,-0.768781,1
Sine,29.416,-0.90933,1
Sine,-31.6461,-0.228099,1
Sine,32.6153,0.931799,1
Sine,35.0208,-0.446902,1
Sine,24.9173,-0.213764,1
Sine,-46.3522,-0.697366,1
Sine,-39.6712,-0.920542,1
Sine,11.5888,-0.82915,1
Sine,-48.6915,0.999995,1
Sine,13.6055,0.861938,1
Sine,-7.23964,-0.817153,1
Sine,-40.8533,0.0125459,1
Sine,32.6618,0.947664,1
Sine,-36.6686,0.857568,1
Sine,20.1767,0.970456,1
Sine,20.0523,0.933039,1
Sine,34.2265,0.325024,1
Sine,-2.65394,-0.46855,1
Sine,35.5087,-0.814111,1
Sine,15.3758,0.326063,1
Sine,-22.044,0.0528152,1
Sine,-6.87971,-0.561767,1
Sine,37.0741,-0.585134,1
Sine,10.9929,-0.999996,1
Sine,-16.5455,0.743006,1
Sine,36.9249,-0.699168,1
Sine,34.0842,0.45583,1
Sine,-49.8813,0.374809,1
Sine,-36.5216,0.923651,1
Sine,35.5323,-0.827581,1
Sine,-19.4931,-0.60001,1
Sine,1.23232,0.943261,1
Sine,-34.332,-0.22363,1
Sine,31.1422,-0.270279,1
Sine,-8.86333,-0.53241,1
Sine,-49.0674,0.931356,1
Sine,44.1394,0.156483,1
Sine,-27.2101,-0.874412,1
Sine,0.346927,0.340009,1
Sine,12.9026,0.329929,1
Sine,21.796,0.193895,1
Sine,14.447,0.952373,1
Sine,12.6224,0.0560169,1
Sine,-34.277,-0.276866,1
Sine,34.7782,-0.218872,1
Sine,31.9685,0.52492,1
Sine,-13.9082,-0.973906,1
Sine,-39.1585,-0.993799,1
Sine,12.1064,-0.443914,1
Sine,-25.8554,-0.661386,1
Sine,-2.7904,-0.344013,1
Sine,47.1454,-0.021525,1
Sine,-15.093,-0.576902,1
Sine,-38.3509,-0.606631,1
Sine,3.54897,-0.396201,1
